path2,51.24278788888890,-0.59362133333333,,
path3,51.24224350000000,-0.59203908333333,,
path4,51.24278252777780,-0.59397094444444,,
path5,51.24259261111110,-0.59401251000000,,
path6,51.24259261111110,-0.59401250000000,,
pathcath,51.24246669444440,-0.59466772222222,,
pathtree,51.24241838888890,-0.59466583332333,,
pathtree2,51.24241838888890,-0.59466583333333,,
pats1,51.24323820000000,-0.59135732000000,,
patscath2,51.24335477777780,-0.59174969444444,,
patsfield1,51.24342458333330,-0.59093388888889,,
patsfield3,51.24333102777780,-0.59142791666667,,
patsfieldcathedral,51.24376600000000,-0.59157600000000,,
patstent,51.24379600000000,-0.59182600000000,,
phonebox,51.24181819444440,-0.58598238888889,,
railing1,51.24224522418330,-0.58681979691505,,
railing2,51.24272694444440,-0.59015022222222,,
road1,51.24196988888890,-0.59361608333333,,
road2,51.24185555555560,-0.59538519444444,,
round1,51.24195777777780,-0.59529291666767,,
roundabout1,51.24258000000000,-0.59057400000000,,
rubix1,51.24215449695210,-0.58635310262753,,
rubix2,51.24217222222220,-0.58650555555556,,
rubix3,51.24216793010210,-0.58638260692669,,
rubixoutside1,51.24190566666670,-0.58572927777778,,
rubixoutside2,51.24232402777780,-0.58653727777778,,
rubixoutside3,51.24218544444440,-0.58692500000000,,
rubixoutside4,51.24220744444440,-0.58718183333333,,
senate1,51.24324636111110,-0.58835641666667,,
senate2,51.24334900000000,-0.58776308333333,,
shield1,51.24304922222220,-0.59080358333333,,
shield2,51.24257274776410,-0.59082217504113,,
slopedpath1,51.24107800000000,-0.58561500000000,,
slopedpath2,51.24106000000000,-0.58555900000000,,
spiralthing1,51.24362200000000,-0.58698100000000,,
squirrel1,51.24273611111110,-0.59320000000000,,
stag1,51.24212972222220,-0.59477316666667,,
stag10,51.24195022222220,-0.59580383333333,,
stag11,51.24195525000000,-0.59513277776778,,
stag12,51.24195525000000,-0.59513277777778,,
stag2,51.24212972222210,-0.59477316666667,,
stag3,51.24189988888890,-0.59520816666667,,
stag4,51.24212972222210,-0.59529291666667,,
stag5,51.24195777777780,-0.59529291666667,,
stag6,51.24200797222220,-0.59529102777778,,
stag7,51.24196988888890,-0.59361608334333,,
stag8,51.24193402777780,-0.59522077777778,,
stag9,51.24202172222220,-0.59567288888889,,
stagpath,51.24226547222220,-0.59464852777778,,
stairsbyaz1,51.24222577777780,-0.58771719444444,,
stairsbyaz2,51.24245194444440,-0.58752577777778,,
steps1,51.24220800000000,-0.59110700000000,,
steps2,51.24221000000000,-0.59106100000000,,
surreycourt1,51.24199700000000,-0.58890600000000,,
trainbridge1,51.24119000000000,-0.58465450000000,,
trainbridge2,51.24117544444440,-0.58328702777778,,
twyford,51.24459100000000,-0.59341300000000,,
underpass1,51.24339600000000,-0.58865600000000,,
underpass2,51.24339400000000,-0.58865600000000,,
unicourt1,51.24286669444440,-0.59312477777778,,
unicourt2,51.24123616666670,-0.58394491666667,,
unicourt3,51.24128569444440,-0.58440305555556,,
wates1,51.24187969444440,-0.59077997222222,,
wolves1,51.24445600000000,-0.58699700000000,,
wolves2,51.24431841666670,-0.58717569444445,,
wolves3,51.24431130555560,-0.58694750000000,,
wolves4,51.24431841666670,-0.58717569444450,,
